"lineNo","assgNo","fixcount","firstPassCnt","P1stFixation","P2stFixation","prevFixDur","firstfixDur","firstPassFixDur","nextFixDur","firstSaccLen","lastSaccLen","prevFixPos","landingPos","leavingPos","totalFixDur","meanFixDur","nRegressFrom","regressLen","nextWordRegress","regressDur","pupilDiamMax","pupilDiamLag","timePrtctg","nWordsInTitle","titleNo","wordNo","label"
7956,247,2,2,1,0,99,199,279,199,139.5036,241.4591,160.0781,12.5100,20.5183,279,139.5000,0,0,0,0,0.1183,0.2848,0.1691,4,1,4,1
7957,247,1,1,1,0,80,199,199,99,241.4591,235.1834,308.6373,88.5353,102.4610,199,199.0000,0,0,0,0,0.1033,0.2848,0.1206,6,3,1,0
7958,247,1,1,1,0,199,99,99,119,235.1834,193.6621,156.2370,90.6697,96.1769,99,99.0000,0,0,0,119,0.0633,0.2848,0.0600,8,4,3,2
7959,247,1,1,1,0,99,119,119,80,193.6621,385.7477,199.2511,31.2570,24.2332,119,119.0000,1,398,0,0,0.0633,0.2848,0.0721,8,4,5,2
7960,247,2,2,1,1,119,80,279,119,385.7477,201.7734,525.6434,155.9631,80.7419,279,139.5000,0,0,0,279,0.0713,0.2848,0.1691,8,4,1,2
7961,247,1,1,1,0,199,99,99,119,201.7734,309.2834,166.3731,50.5594,48.7494,119,119.0000,0,0,0,119,0.0713,0.0713,0.0721,8,4,3,2
7962,247,1,1,1,0,119,99,99,100,309.2834,179.3690,296.9529,46.7467,33.9485,99,99.0000,0,0,0,0,0.2188,0.2188,0.0600,8,4,6,2
7963,247,1,1,1,0,99,100,100,99,179.3690,0.0000,143.7846,43.0029,59.6008,100,100.0000,0,0,0,0,0.2848,0.2848,0.0606,8,4,8,2
7964,247,1,2,1,1,119,80,279,119,671.0186,0.0000,768.6664,105.9021,101.4359,99,99.0000,0,0,0,279,0.2848,0.2848,0.0600,8,4,1,2
7965,248,1,1,1,0,0,80,80,179,0.0000,166.4227,0.0000,140.3041,139.8946,80,80.0000,0,0,0,0,0.1853,0.2298,0.0109,7,1,2,1
7966,248,1,1,1,0,80,179,179,219,166.4227,292.0616,107.8703,66.2118,74.8081,179,179.0000,0,0,0,0,0.1853,0.2298,0.0245,7,1,4,1
7967,248,1,1,1,0,179,219,219,99,292.0616,599.0920,280.1946,33.5596,25.2389,219,219.0000,0,0,0,0,0.1853,0.2298,0.0299,7,1,6,1
7968,248,1,1,1,0,219,99,99,119,599.0920,215.5284,622.5271,12.8160,24.3977,99,99.0000,0,0,0,0,0.1103,0.2298,0.0135,5,2,2,0
7969,248,1,1,1,0,99,119,119,99,215.5284,131.5390,137.5245,84.5237,112.7054,119,119.0000,0,0,0,0,0.1103,0.2298,0.0163,5,2,3,0
7970,248,1,1,1,0,119,99,99,119,131.5390,212.6670,68.3081,79.2465,99.2824,99,99.0000,0,0,0,0,0.1103,0.2298,0.0135,5,2,4,0
7971,248,2,2,1,0,99,119,219,119,212.6670,265.8745,244.7059,45.6755,60.6053,219,109.5000,0,0,0,0,0.0303,0.2298,0.0299,7,3,5,0
7972,248,2,2,1,0,100,119,238,139,265.8745,81.2527,294.6591,42.0030,57.1183,238,119.0000,1,139,0,0,0.0163,0.2298,0.0325,4,4,2,0
7973,248,1,1,1,0,119,139,139,99,81.2527,59.0000,157.6864,80.5761,68.9094,139,139.0000,0,0,1,139,0.0128,0.2298,0.0190,4,4,1,0
7974,248,1,1,1,0,139,99,99,258,59.0000,592.9640,98.3514,70.7001,69.8946,99,99.0000,0,0,0,0,0.0128,0.2298,0.0135,6,5,1,1
7975,248,1,1,1,0,99,258,258,179,592.9640,197.3537,525.8564,64.8460,63.4606,258,258.0000,0,0,0,0,0.2298,0.2298,0.0353,6,5,6,1
7976,248,1,1,1,0,258,179,179,99,197.3537,617.5275,144.4611,71.3109,75.2728,179,179.0000,1,99,0,0,0.2298,0.3053,0.0245,8,6,7,0
7977,248,1,1,1,0,179,99,99,179,617.5275,116.0399,630.4197,30.5164,46.1736,99,99.0000,0,0,0,99,0.2298,0.3053,0.0135,8,6,3,0
7978,248,1,1,1,0,99,179,179,80,116.0399,61.8971,225.3375,104.4521,109.2760,179,179.0000,0,0,0,0,0.2298,0.3283,0.0245,5,7,1,1
7979,248,1,1,1,0,179,80,80,159,61.8971,364.3933,145.0414,120.8325,109.9966,80,80.0000,0,0,0,0,0.2003,0.3283,0.0109,8,8,1,1
7980,248,1,1,1,0,80,159,159,238,364.3933,206.6362,298.6135,59.5000,64.5368,159,159.0000,0,0,0,0,0.1248,0.3283,0.0217,8,8,4,1
7981,248,1,1,1,0,159,238,238,99,206.6362,177.9052,130.1384,76.7756,89.1698,238,238.0000,0,0,0,0,0.1068,0.3283,0.0325,8,8,6,1
7982,248,1,1,1,0,238,99,99,80,177.9052,738.8762,164.2468,25.3476,41.0396,99,99.0000,0,0,0,0,0.0968,0.3283,0.0135,8,8,8,1
7983,248,1,1,1,0,99,80,80,139,738.8762,325.1538,772.3794,35.5985,48.2105,80,80.0000,0,0,0,0,0.0923,0.3283,0.0109,8,9,2,0
7984,248,1,1,1,0,80,139,139,139,325.1538,212.9941,340.0059,8.9022,30.7937,139,139.0000,0,0,0,0,0.2263,0.3283,0.0190,8,9,4,0
7985,248,1,1,1,0,139,139,139,119,212.9941,238.0137,206.1965,19.6023,30.7002,139,139.0000,0,0,0,0,0.2433,0.3283,0.0190,8,9,6,0
7986,248,1,1,1,0,139,119,119,219,238.0137,818.4737,175.1028,58.2409,48.2312,119,119.0000,0,0,0,0,0.3053,0.3283,0.0163,8,9,8,0
7987,248,1,1,1,0,119,219,219,199,818.4737,258.0484,872.2987,44.8386,45.6207,219,219.0000,1,796,1,1528,0.3053,0.3283,0.0299,7,10,2,2
7988,248,1,1,1,0,219,199,199,179,258.0484,198.1477,193.0026,61.0512,70.6417,199,199.0000,0,0,0,278,0.3283,0.3003,0.0272,7,10,4,2
7989,248,1,1,1,0,199,179,179,119,198.1477,86.5592,165.0030,35.3306,59.1291,179,179.0000,4,2644,1,934,0.3283,0.2043,0.0245,7,10,6,2
7990,248,1,1,1,0,179,119,119,199,86.5592,232.0005,141.3542,71.0440,76.5310,119,119.0000,0,0,1,874,0.3283,0.1513,0.0163,7,10,5,2
7991,248,2,2,1,0,119,199,318,199,232.0005,612.4135,142.4254,94.3835,55.7315,318,159.0000,2,4870,0,617,0.3283,0.1513,0.0435,7,10,7,2
7992,248,1,1,1,0,119,219,219,199,612.4135,457.6322,662.0121,42.2167,44.1814,199,199.0000,1,796,1,1528,0.2043,0.0448,0.0272,7,10,2,2
7993,248,1,1,1,0,199,179,179,119,457.6322,1419.2951,430.2278,25.4804,35.5317,219,219.0000,4,2644,1,934,0.1513,0.1543,0.0299,7,10,6,2
7994,248,1,1,1,0,179,119,119,199,1419.2951,302.0596,138.0000,1326.4814,52.3450,139,139.0000,0,0,1,874,0.1348,0.1543,0.0190,7,10,5,2
7995,248,5,2,1,0,119,199,318,199,302.0596,536.9716,158.0000,140.5133,82.7964,617,123.4000,2,4870,0,617,0.0448,0.1943,0.0844,7,10,7,2
7996,248,1,1,1,0,99,99,99,99,536.9716,21.0950,548.0000,19.0066,11.8849,99,99.0000,1,99,0,198,0.0318,0.7348,0.0135,7,10,3,2
7997,248,1,1,1,0,119,219,219,199,21.0950,204.8829,137.0912,145.5000,116.1303,99,99.0000,1,796,1,1528,0.0318,0.7348,0.0135,7,10,2,2
7998,248,1,1,1,0,219,199,199,179,204.8829,152.3852,116.0172,79.1596,78.2192,139,139.0000,0,0,0,278,0.0318,0.7348,0.0190,7,10,4,2
7999,248,1,1,1,0,199,179,179,119,152.3852,30.2035,155.3898,8.2462,6.8007,179,179.0000,4,2644,1,934,0.1263,0.7348,0.0245,7,10,6,2
8000,248,1,1,1,0,179,119,119,199,30.2035,89.0084,90.0888,65.6087,62.5500,159,159.0000,0,0,1,874,0.1543,0.7348,0.0217,7,10,5,2
8001,248,1,1,1,0,199,179,179,119,89.0084,480.6498,28.1603,57.4282,60.4070,119,119.0000,4,2644,1,934,0.1543,0.7348,0.0163,7,10,6,2
8002,248,1,1,1,0,119,219,219,199,480.6498,95.8293,537.0233,56.7208,27.0046,258,258.0000,1,796,1,1528,0.1943,0.7348,0.0353,7,10,2,2
8003,248,4,4,1,0,258,139,796,0,95.8293,0.0000,140.0000,45.8530,13.4536,796,199.0000,0,0,1,3980,0.7348,0.2418,0.1088,7,10,1,2
8004,249,1,1,1,0,0,99,99,219,0.0000,78.2336,0.0000,75.3011,56.6039,99,99.0000,1,398,0,179,-0.1187,0.2053,0.0178,7,1,2,0
8005,249,1,1,1,0,99,219,219,179,78.2336,110.2905,144.1562,65.1959,71.3442,219,219.0000,0,0,1,219,-0.0977,0.2053,0.0393,7,1,1,0
8006,249,1,1,1,0,0,99,99,219,110.2905,102.0600,26.4197,90.2552,96.5194,179,179.0000,1,398,0,179,0.0498,0.2638,0.0322,7,1,2,0
8007,249,1,1,1,0,179,139,139,179,102.0600,320.8746,84.8528,24.1299,15.2069,139,139.0000,0,0,0,0,0.0498,0.2638,0.0250,7,1,4,0
8008,249,1,1,1,0,139,179,179,179,320.8746,171.0117,180.0250,140.6565,137.9801,179,179.0000,0,0,0,0,0.0498,0.2638,0.0322,7,1,6,0
8009,249,1,1,1,0,179,179,179,80,171.0117,631.4826,15.8114,158.7844,152.0296,179,179.0000,0,0,1,0,0.0763,0.2638,0.0322,7,1,7,0
8010,249,2,2,1,1,179,80,319,179,631.4826,185.3888,774.4605,141.9269,47.5421,319,159.5000,1,258,0,1252,0.0878,0.2813,0.0573,4,2,1,2
8011,249,1,1,1,1,239,179,179,179,185.3888,152.5074,139.0899,44.6346,43.1856,179,179.0000,0,0,0,635,0.1583,0.2813,0.0322,4,2,2,2
8012,249,2,2,1,1,179,179,358,159,152.5074,89.5237,66.3702,86.5361,41.2704,358,179.0000,0,0,1,259,0.2638,0.2813,0.0643,4,2,3,2
8013,249,1,1,1,1,179,159,159,139,89.5237,362.9687,56.1427,39.9906,41.6923,159,159.0000,2,854,0,139,0.2638,0.2813,0.0286,4,2,4,2
8014,249,1,2,1,1,179,80,319,179,362.9687,75.8716,433.2597,73.2564,99.1489,139,139.0000,1,258,0,1252,0.2638,0.2813,0.0250,4,2,1,2
8015,249,1,1,1,0,139,239,239,179,75.8716,77.1962,101.3558,33.5410,37.7922,239,239.0000,0,0,0,0,0.2638,0.2813,0.0429,5,3,1,0
8016,249,1,1,1,0,239,179,179,199,77.1962,86.5231,85.0882,30.8302,30.7937,179,179.0000,0,0,0,0,0.2813,0.2813,0.0322,7,4,1,0
8017,249,1,1,1,0,179,199,199,219,86.5231,108.2647,80.0562,30.6105,17.7553,199,199.0000,0,0,0,0,0.2813,0.2813,0.0357,3,5,1,0
8018,249,1,1,1,1,199,219,219,139,108.2647,93.6336,76.2430,42.8019,36.3352,219,219.0000,0,0,0,119,0.2813,0.1918,0.0393,3,6,1,1
8019,249,1,1,1,0,219,139,139,139,93.6336,120.6172,69.3542,39.0512,34.0037,139,139.0000,0,0,0,0,0.2813,0.1643,0.0250,6,7,1,0
8020,249,1,1,1,1,199,219,219,139,120.6172,152.0206,114.9348,43.0726,48.2105,139,139.0000,0,0,0,119,0.2813,0.1643,0.0250,3,6,1,1
8021,249,2,2,0,1,139,179,318,139,152.0206,64.9346,106.0189,44.0454,18.2003,318,159.0000,0,0,1,0,0.2288,0.1643,0.0571,3,6,2,1
8022,249,2,2,0,1,139,139,437,119,64.9346,197.7840,49.4773,17.9234,33.5261,437,218.5000,1,1550,0,0,0.1428,0.1643,0.0785,3,6,3,1
8023,249,1,1,1,1,199,219,219,139,197.7840,301.2682,248.5820,52.0240,59.9708,119,119.0000,0,0,0,119,0.1643,0.2288,0.0214,3,6,1,1
8024,249,1,2,1,1,179,80,319,179,301.2682,141.6069,335.4102,85.7030,97.4705,199,199.0000,1,258,0,1252,0.1643,0.2288,0.0357,4,2,1,2
8025,249,1,1,1,1,239,179,179,179,141.6069,82.5136,108.5035,50.0000,62.3699,119,119.0000,0,0,0,635,0.1643,0.2288,0.0214,4,2,2,2
8026,249,1,2,1,1,179,179,358,159,82.5136,91.1112,55.9732,36.3662,41.8240,259,259.0000,0,0,1,259,0.1643,0.2288,0.0465,4,2,3,2
8027,249,1,1,1,1,179,159,159,139,91.1112,323.0480,63.9531,38.4187,23.1625,139,139.0000,2,854,0,139,0.1643,0.2288,0.0250,4,2,4,2
8028,249,2,2,1,1,179,80,319,179,323.0480,0.0000,422.2002,98.6534,119.5377,457,228.5000,1,258,0,1252,0.2288,0.1043,0.0821,4,2,1,2
8029,249,1,1,1,1,239,179,179,179,148.0287,0.0000,74.0068,78.5764,81.2219,258,258.0000,0,0,0,635,0.2288,0.2288,0.0463,4,2,2,2
8030,250,2,2,1,0,0,139,298,219,0.0000,150.0008,0.0000,81.0015,51.0025,298,149.0000,0,0,0,0,0.0118,0.2823,0.0524,7,1,1,0
8031,250,1,1,1,0,159,219,219,179,150.0008,269.5019,98.4124,48.0000,49.0765,219,219.0000,0,0,0,0,0.0603,0.2823,0.0385,7,1,3,0
8032,250,2,2,1,0,219,179,318,199,269.5019,181.5991,166.1084,103.2049,50.2021,318,159.0000,0,0,0,0,0.0603,0.2823,0.0559,7,1,4,0
8033,250,1,1,1,0,139,199,199,80,181.5991,129.0010,140.2890,42.5265,48.3735,199,199.0000,0,0,0,0,0.1273,0.2823,0.0350,7,1,6,0
8034,250,1,1,1,0,199,80,80,139,129.0010,663.8895,26.0192,108.1400,101.3163,80,80.0000,0,0,1,0,0.2088,0.2823,0.0141,7,1,7,0
8035,250,1,1,1,0,80,139,139,119,663.8895,45.0111,649.6907,33.6341,8.7321,139,139.0000,1,119,0,0,0.2823,0.2823,0.0245,5,2,2,2
8036,250,1,1,1,0,139,119,119,159,45.0111,282.6433,85.0059,48.0130,60.8482,119,119.0000,1,139,1,397,0.2823,0.2028,0.0209,5,2,1,2
8037,250,1,1,1,0,119,159,159,219,282.6433,124.4076,272.0901,16.1941,35.7351,159,159.0000,2,636,0,139,0.2823,0.2028,0.0280,5,2,5,2
8038,250,1,1,1,0,159,219,219,139,124.4076,98.1759,119.2686,4.7170,2.2361,219,219.0000,0,0,1,219,0.2823,0.2028,0.0385,5,2,4,2
8039,250,1,1,1,0,119,159,159,219,98.1759,275.5163,88.5664,14.9164,11.4018,139,139.0000,2,636,0,139,0.2823,0.2028,0.0245,5,2,5,2
8040,250,1,1,1,0,139,119,119,159,275.5163,73.0154,337.0134,58.8069,73.4983,139,139.0000,1,139,1,397,0.1668,0.2028,0.0245,5,2,1,2
8041,250,1,1,1,0,139,199,199,119,73.0154,80.6489,101.3163,52.2901,49.0026,199,199.0000,0,0,0,0,0.1663,0.2028,0.0350,4,3,1,1
8042,250,1,1,1,0,199,119,119,179,80.6489,242.8482,42.1070,37.0473,27.0416,119,119.0000,0,0,0,0,0.2028,0.1913,0.0209,4,3,2,1
8043,250,1,1,1,0,119,179,179,139,242.8482,243.2781,107.0187,135.2793,138.5081,179,179.0000,0,0,0,0,0.2028,0.1913,0.0315,4,3,3,1
8044,250,1,1,0,1,179,139,139,278,243.2781,183.8070,243.2386,18.5809,12.8160,139,139.0000,0,0,0,0,0.2028,0.1913,0.0245,5,2,3,2
8045,250,2,2,1,0,139,278,417,298,183.8070,44.0028,231.1385,65.5534,64.5368,417,208.5000,0,0,0,0,0.2028,0.0803,0.0734,6,4,1,1
8046,250,1,1,1,1,139,298,298,179,44.0028,102.5987,68.8840,49.5404,57.5196,298,298.0000,0,0,0,0,0.1913,0.1718,0.0524,6,5,1,0
8047,250,1,1,1,0,298,179,179,179,102.5987,109.8692,96.5660,56.6480,49.0000,179,179.0000,0,0,0,0,0.0613,0.1718,0.0315,4,6,1,1
8048,250,2,1,1,1,139,298,298,179,109.8692,149.2716,113.6002,79.2606,55.4301,278,139.0000,0,0,0,0,0.0068,0.1718,0.0489,6,5,1,0
8049,250,1,1,0,1,99,139,139,99,149.2716,332.0636,116.4302,37.9012,44.4185,139,139.0000,0,0,0,0,0.0068,0.3408,0.0245,6,5,3,0
8050,250,1,1,0,1,139,99,99,358,332.0636,527.2732,257.3286,79.6634,68.1487,99,99.0000,0,0,0,0,0.0068,0.3408,0.0174,6,5,5,0
8051,250,1,1,1,0,99,358,358,99,527.2732,151.0828,563.0275,51.5388,52.5547,358,358.0000,0,0,0,0,0.0803,0.3408,0.0630,7,7,1,1
8052,250,1,1,1,0,358,99,99,139,151.0828,518.5022,135.5913,28.8444,25.3476,99,99.0000,0,0,0,0,0.1718,0.3408,0.0174,7,7,3,1
8053,250,2,2,1,0,99,139,238,80,518.5022,80.5062,463.2429,66.9104,66.9496,238,119.0000,0,0,0,0,0.1718,0.3408,0.0419,7,7,7,1
8054,250,2,2,1,0,99,80,179,139,80.5062,575.9106,98.0816,54.7083,33.2002,179,89.5000,0,0,0,0,0.0163,0.3408,0.0315,6,8,6,0
8055,250,2,2,1,0,99,139,318,80,575.9106,69.0000,675.8498,101.5443,11.0114,318,159.0000,0,0,0,0,0.0368,0.3408,0.0559,4,9,1,0
8056,250,1,1,1,0,179,80,80,199,69.0000,661.1590,89.4986,19.0066,22.6716,80,80.0000,0,0,0,0,0.3408,0.3408,0.0141,7,10,1,0
8057,250,1,1,1,0,139,119,119,159,661.1590,0.0000,656.0922,30.1040,38.4513,199,199.0000,1,139,1,397,0.3408,0.3408,0.0350,5,2,1,2
8058,250,1,1,0,1,179,139,139,278,129.5154,0.0000,103.4843,31.6741,34.6446,139,139.0000,0,0,0,0,0.3408,0.3408,0.0245,5,2,3,2
8059,251,1,1,1,0,0,139,139,258,0.0000,231.8361,0.0000,55.0568,57.6390,139,139.0000,0,0,0,0,0.3208,0.3358,0.0288,7,2,2,0
8060,251,2,2,1,0,139,258,358,258,231.8361,113.2751,280.3177,49.0026,148.4857,358,179.0000,0,0,0,0,0.3208,0.3358,0.0741,7,1,1,0
8061,251,1,1,0,1,100,258,258,159,113.2751,49.7318,179.4269,52.7565,61.6644,258,258.0000,0,0,0,0,0.3208,0.3358,0.0534,7,2,1,0
8062,251,1,1,1,1,258,159,159,179,49.7318,83.4521,105.6835,78.8495,80.8038,159,159.0000,0,0,1,159,0.3208,0.3358,0.0329,5,3,1,2
8063,251,1,1,1,1,159,179,179,179,83.4521,163.1295,54.7083,35.5879,44.0511,179,179.0000,1,139,0,0,0.2858,0.3358,0.0371,5,3,2,2
8064,251,1,1,1,0,179,179,179,199,163.1295,140.5009,133.3754,32.1908,36.0555,179,179.0000,0,0,0,0,0.3358,0.3358,0.0371,5,3,3,2
8065,251,1,1,1,0,179,199,199,179,140.5009,122.6907,128.0156,15.7003,23.8380,199,199.0000,0,0,1,0,0.3358,0.3093,0.0412,5,3,4,2
8066,251,2,2,1,0,199,179,279,159,122.6907,524.2757,93.0000,31.8002,59.4138,279,139.5000,1,159,0,0,0.3358,0.2558,0.0578,5,3,5,2
8067,251,1,1,1,1,258,159,159,179,524.2757,87.6641,624.0969,104.7855,99.4208,159,159.0000,0,0,1,159,0.3358,0.2458,0.0329,5,3,1,2
8068,251,2,2,1,0,159,139,358,159,87.6641,91.0179,140.0714,56.6083,76.8668,358,179.0000,0,0,0,0,0.3093,0.2118,0.0741,6,4,1,0
8069,251,2,2,1,0,219,159,338,258,91.0179,89.7622,119.5031,28.4297,50.5099,338,169.0000,0,0,0,0,0.2458,0.0073,0.0700,8,5,1,1
8070,251,1,1,1,0,179,258,258,159,89.7622,145.5137,94.3027,35.6721,45.5988,258,258.0000,0,0,0,0,0.1413,0.0073,0.0534,5,6,1,1
8071,251,1,1,1,0,258,159,159,139,145.5137,293.5106,82.0549,69.1809,75.8716,159,159.0000,0,0,0,0,-0.0327,0.2033,0.0329,5,6,2,1
8072,251,3,3,1,0,159,139,358,139,293.5106,427.7341,244.1311,52.9528,22.5222,358,119.3333,0,0,0,0,0.0073,0.2033,0.0741,5,6,5,1
8073,251,1,1,1,0,80,139,139,258,427.7341,107.0187,464.2984,47.9505,46.6476,139,139.0000,0,0,0,0,0.0073,0.2033,0.0288,5,7,1,0
8074,251,1,1,1,0,139,258,258,139,107.0187,113.1382,117.6520,38.0132,32.8824,258,258.0000,0,0,0,0,0.0073,0.2033,0.0534,4,8,1,1
8075,251,1,1,1,0,258,139,139,99,113.1382,97.1249,107.2986,9.2195,26.6317,139,139.0000,0,0,0,0,-0.0372,0.2033,0.0288,4,8,2,1
8076,251,1,1,1,0,139,99,99,139,97.1249,272.1089,59.6657,43.5488,49.0026,99,99.0000,0,0,0,0,-0.0372,0.2033,0.0205,4,8,3,1
8077,251,1,1,1,0,99,139,139,100,272.1089,24.3311,264.3672,44.7214,48.2701,139,139.0000,0,0,0,0,0.0058,0.2033,0.0288,7,9,1,1
8078,251,1,1,1,0,139,100,100,298,24.3311,564.0869,55.0727,41.8808,43.9318,100,100.0000,0,0,0,0,0.0058,0.2033,0.0207,5,10,1,0
8079,251,1,1,1,1,258,159,159,179,564.0869,135.5323,558.8604,68.1175,74.5268,298,298.0000,0,0,1,159,0.2033,0.2033,0.0617,5,3,1,2
8080,251,1,1,1,1,159,179,179,179,135.5323,0.0000,50.0000,88.6129,89.2693,139,139.0000,1,139,0,0,0.2033,0.2033,0.0288,5,3,2,2
8081,251,1,1,1,0,179,179,179,199,193.1094,0.0000,81.8841,112.3221,124.0091,139,139.0000,0,0,0,0,0.2033,0.2033,0.0288,5,3,3,2
8082,252,1,1,1,1,0,99,99,119,0.0000,67.6018,0.0000,59.1122,66.6802,99,99.0000,1,219,0,0,0.0103,0.0558,0.0309,7,2,2,0
8083,252,2,2,1,0,99,119,278,219,67.6018,135.9458,155.3222,94.4312,64.4380,278,139.0000,0,0,0,0,0.0268,0.0558,0.0869,6,1,1,0
8084,252,1,1,1,0,159,219,219,179,135.9458,259.5019,64.0312,73.8546,63.0317,219,219.0000,0,0,0,0,0.0268,0.1413,0.0684,6,1,2,0
8085,252,1,1,1,0,219,179,179,199,259.5019,196.6628,231.3115,23.5213,17.4642,179,179.0000,0,0,0,0,0.0268,0.1418,0.0559,6,1,4,0
8086,252,1,1,1,0,179,199,199,99,196.6628,545.8177,186.0027,15.3052,24.3516,199,199.0000,0,0,0,0,0.0268,0.1418,0.0622,6,1,6,0
8087,252,1,1,1,1,0,99,99,119,545.8177,69.1809,566.2623,22.8035,21.9659,99,99.0000,1,219,0,0,0.0558,0.4663,0.0309,7,2,2,0
8088,252,1,1,0,1,99,219,219,179,69.1809,77.4145,117.1068,46.4812,43.0029,219,219.0000,0,0,1,219,0.0558,0.4663,0.0684,7,2,1,0
8089,252,1,1,1,0,219,179,179,139,77.4145,87.6427,96.2549,51.4125,74.6274,179,179.0000,0,0,1,954,0.0558,0.4663,0.0559,4,3,1,2
8090,252,1,1,1,0,179,139,139,179,87.6427,133.1353,29.1548,72.4603,74.2849,139,139.0000,1,179,0,0,0.0558,0.4663,0.0434,4,3,2,2
8091,252,1,1,1,0,219,179,179,139,133.1353,302.5004,163.4411,34.3548,46.8882,179,179.0000,0,0,1,954,0.0558,0.4663,0.0559,4,3,1,2
8092,252,2,2,1,0,179,159,278,358,302.5004,152.2104,230.3671,73.9797,35.2598,278,139.0000,0,0,1,0,0.1413,0.4663,0.0869,4,3,3,2
8093,252,1,1,1,0,119,358,358,219,152.2104,391.0029,101.4002,52.5856,62.1390,358,358.0000,1,775,0,0,0.1418,0.4663,0.1119,4,3,4,2
8094,252,3,1,1,0,219,179,179,139,391.0029,0.0000,470.0266,77.1298,80.8965,775,258.3333,0,0,1,954,0.4663,0.4663,0.2422,4,3,1,2
8095,253,1,1,1,1,0,179,179,139,0.0000,99.6255,0.0000,56.9430,67.8970,179,179.0000,0,0,0,318,0.2294,0.2914,0.0329,4,1,1,2
8096,253,2,2,1,1,179,139,397,179,99.6255,120.1520,101.4938,6.5000,76.4199,397,198.5000,1,795,1,477,0.2914,0.2914,0.0729,4,1,3,2
8097,253,2,2,1,0,258,179,437,159,120.1520,225.2687,59.1354,70.5443,26.5707,437,218.5000,1,159,0,0,0.2914,0.1499,0.0802,4,1,4,2
8098,253,1,1,1,0,258,159,159,179,225.2687,112.9469,212.2852,20.2237,5.7009,159,159.0000,0,0,1,159,0.2914,0.0559,0.0292,4,1,2,2
8099,253,1,1,1,0,159,179,179,179,112.9469,137.5582,142.7620,69.5881,66.4172,179,179.0000,0,0,0,0,0.1499,0.0559,0.0329,5,2,1,1
8100,253,1,1,1,0,179,179,179,199,137.5582,196.3982,60.4070,79.3095,87.6313,179,179.0000,0,0,0,0,0.0559,0.0559,0.0329,5,2,2,1
8101,253,1,1,1,0,179,199,199,139,196.3982,140.0000,150.3330,41.0488,60.1664,199,199.0000,0,0,0,0,0.0559,0.0409,0.0365,5,2,3,1
8102,253,1,1,1,0,199,139,139,139,140.0000,477.7682,64.5368,91.6788,84.7127,139,139.0000,0,0,0,0,0.0559,0.0489,0.0255,5,2,4,1
8103,253,1,1,1,0,139,139,139,199,477.7682,60.2536,485.0619,3.3541,8.0156,139,139.0000,1,199,0,0,0.0559,0.0734,0.0255,3,3,2,0
8104,253,1,1,1,0,139,199,199,199,60.2536,105.0774,98.0459,40.5123,40.6079,199,199.0000,0,0,1,199,0.0374,0.1289,0.0365,3,3,1,0
8105,253,1,1,1,0,199,199,199,179,105.0774,147.5737,102.8591,39.9656,31.1809,199,199.0000,0,0,0,0,-0.0566,0.1289,0.0365,3,4,1,1
8106,253,1,1,1,0,199,179,179,159,147.5737,112.1751,69.2315,77.1314,83.0241,179,179.0000,0,0,0,0,0.0199,0.1289,0.0329,3,4,2,1
8107,253,1,1,1,0,179,159,159,199,112.1751,272.1369,48.2597,70.0589,61.4003,159,159.0000,0,0,0,0,0.0409,0.1289,0.0292,3,4,3,1
8108,253,1,1,1,0,159,199,199,179,272.1369,104.6482,311.8525,49.8648,50.4876,199,199.0000,0,0,0,0,0.0409,0.1289,0.0365,4,5,1,0
8109,253,1,1,1,0,199,179,179,119,104.6482,54.2794,87.6584,16.7705,38.2099,179,179.0000,0,0,0,0,0.0409,0.1834,0.0329,4,6,1,0
8110,253,1,1,1,0,179,119,119,219,54.2794,74.9283,66.1287,31.5634,39.9155,119,119.0000,0,0,0,0,0.0489,0.3684,0.0219,3,7,1,0
8111,253,1,1,1,0,119,219,219,99,74.9283,236.6527,84.2200,31.0161,31.5159,219,219.0000,0,0,0,0,0.0734,0.3684,0.0402,4,8,1,1
8112,253,1,1,1,0,219,99,99,179,236.6527,110.7892,174.0115,65.6906,72.9966,99,99.0000,0,0,0,0,0.1289,0.3684,0.0182,4,8,3,1
8113,253,1,1,1,0,99,179,179,179,110.7892,393.9264,45.0444,72.8920,65.7001,179,179.0000,0,0,0,0,0.1289,0.3684,0.0329,4,8,4,1
8114,253,1,1,1,0,179,179,179,139,393.9264,155.5972,419.6594,16.6883,24.6830,179,179.0000,0,0,0,0,0.1289,0.3684,0.0329,6,10,1,1
8115,253,1,1,1,0,179,139,139,159,155.5972,142.4649,144.0868,13.9014,25.5441,139,139.0000,0,0,0,0,0.0354,0.3684,0.0255,6,10,3,1
8116,253,1,1,1,0,139,159,159,199,142.4649,140.1508,65.0308,79.5692,77.8621,159,159.0000,0,0,0,0,0.0289,0.3684,0.0292,6,10,4,1
8117,253,1,1,1,0,159,199,199,99,140.1508,99.1476,23.2594,121.7631,114.2464,199,199.0000,0,0,0,0,0.0289,0.3684,0.0365,6,10,5,1
8118,253,1,1,1,0,199,99,99,139,99.1476,878.5898,44.1475,53.5397,67.7661,99,99.0000,0,0,0,0,0.1834,0.3684,0.0182,6,10,6,1
8119,253,1,2,1,1,179,139,397,179,878.5898,101.8455,864.3541,14.0801,5.4083,139,139.0000,1,795,1,477,0.3684,0.3684,0.0255,4,1,3,2
