"UNITID","school_name","city","state","zip","school_webpage","latitude","longitude","admission_rate","sat_verbal_midrange","sat_math_midrange","sat_writing_midrange","act_combined_midrange","act_english_midrange","act_math_midrange","act_writing_midrange","sat_total_average","undergrad_size","percent_white","percent_black","percent_hispanic","percent_asian","percent_part_time","average_cost_academic_year","average_cost_program_year","tuition_(instate)","tuition_(out_of_state)","spend_per_student","faculty_salary","percent_part_time_faculty","percent_pell_grant","completion_rate","predominant_degree","highest_degree","ownership","region","gender","carnegie_basic_classification","carnegie_undergraduate","carnegie_size","religious_affiliation","percent_female","agege24","faminc","mean_earnings_6_years","median_earnings_6_years","mean_earnings_10_years","median_earnings_10_years"
461449,'Cosmopolitan Beauty and Tech School',Annandale,VA,22003-3204,www.cosmobts.com,38.833,-77.1896,?,?,?,?,?,?,?,?,?,110.0,0.0,0.0091,0.0455,0.9364,0.3182,?,7815.0,?,?,3259.0,?,?,0.9167,?,Certificate,Certificate,'Private for-profit','Southeast',COED,?,?,?,?,?,?,?,?,?,?,?
461458,'The Salon Professional Academy-Elgin',Elgin,IL,60123-2319,www.elgin.mysalonacademy.com,42.0543,-88.3391,?,?,?,?,?,?,?,?,?,33.0,0.7273,0.1212,0.0909,0.0303,0.6061,?,18672.0,?,?,1407.0,?,?,0.5333,?,Certificate,Certificate,'Private for-profit','Great Lakes',COED,?,?,?,?,?,?,?,?,?,?,?
461476,'Salon 496 Barber Academy',Greenville,SC,29607-2548,salon496.org,34.8309,-82.3698,?,?,?,?,?,?,?,?,?,30.0,0.0,0.8667,0.1,0.0,0.1667,?,23098.0,?,?,2131.0,?,?,0.377,?,Certificate,Certificate,'Private for-profit','Southeast',COED,?,?,?,?,?,?,?,?,?,?,?
461485,'Shepherds Theological Seminary',Cary,NC,27518-9316,shepherds.edu,35.7457,-78.7444,?,?,?,?,?,?,?,?,?,4.0,1.0,0.0,0.0,0.0,1.0,?,?,?,?,7520.0,5609.0,?,0.4286,?,Associate,Graduate,'Private nonprofit','Southeast',COED,?,?,?,Baptist,?,?,?,?,?,?,?
461494,'Taylor Andrews Academy of Hair Design-West Jordan','West Jordan',UT,84088-6577,www.taylorandrew.com/,40.5864,-111.9341,?,?,?,?,?,?,?,?,?,175.0,0.8057,0.0057,0.1371,0.0057,0.3714,?,13507.0,?,?,2254.0,?,?,1.0,?,Certificate,Certificate,'Private for-profit','Rocky Mountains',COED,?,?,?,?,?,?,?,?,?,?,?
461500,'Santa Ana Beauty Academy','Santa Ana',CA,92705-7820,www.saba-ca.com,33.7667,-117.8357,?,?,?,?,?,?,?,?,?,43.0,0.1395,0.0233,0.5814,0.09300000000000001,0.907,?,15551.0,?,?,1591.0,?,?,0.6415,?,Certificate,Certificate,'Private for-profit','Far West',COED,?,?,?,?,?,?,?,?,?,?,?
461528,'Grace College of Divinity',Fayetteville,NC,28314-2343,www.GCD.edu,35.0594,-78.9615,?,?,?,?,?,?,?,?,?,95.0,0.6737,0.1579,0.0842,0.0211,0.6,12558.0,?,3520.0,3520.0,1110.0,3239.0,?,0.2628,0.15,Certificate,Bachelors,'Private nonprofit','Southeast',COED,?,?,?,'Other Protestant',?,?,?,?,?,?,?
461537,'Cosmetology College of Franklin County','Saint Clair',MO,63077-1515,cosmetologycollegefranklincounty.com/,38.3439,-90.9812,?,?,?,?,?,?,?,?,?,25.0,1.0,0.0,0.0,0.0,0.0,?,11758.0,?,?,1471.0,?,?,0.7667,?,Certificate,Certificate,'Private for-profit','Plains',COED,?,?,?,?,?,?,?,?,?,?,?
461546,'Rochester School of Hair Design',Rochester,MN,55901-4310,www.rochesterschoolofhairdesign.com,44.0676,-92.5036,?,?,?,?,?,?,?,?,?,35.0,0.8857,0.0571,0.0286,0.0286,0.2286,?,11799.0,?,?,4542.0,?,?,0.4932,?,Certificate,Certificate,'Private for-profit','Plains',COED,?,?,?,?,?,?,?,?,?,?,?
461555,'Aveda Institute-New Mexico',Albuquerque,NM,87104-1160,www.avedanm.com,35.1095,-106.5598,?,?,?,?,?,?,?,?,?,132.0,0.3106,0.0,0.5379,0.0076,0.0,?,15220.0,?,?,4450.0,?,?,0.4718,?,Certificate,Certificate,'Private for-profit','Southwest',COED,?,?,?,?,?,?,?,?,?,?,?
461564,'Nashville Barber and Style Academy',Madison,TN,37115,www.nashvillebarberandstyleacademy.com,36.1681,-86.8171,?,?,?,?,?,?,?,?,?,59.0,0.2881,0.7119,0.0,0.0,0.7797,?,12432.0,?,?,4367.0,?,?,0.8511,?,Certificate,Certificate,'Private for-profit','Southeast',COED,?,?,?,?,?,?,?,?,?,?,?
461573,'American Trade School','Saint Ann',MO,63074-1807,www.stltrades.com,38.7285,-90.3797,?,?,?,?,?,?,?,?,?,97.0,0.4742,0.4845,0.0,0.0206,0.0,?,16438.0,?,?,2391.0,?,?,0.7195,?,Certificate,Certificate,'Private for-profit','Plains',COED,?,?,?,?,?,?,?,?,?,?,?
461582,'Estelle Skin Care and Spa Institute',Skokie,IL,60077-9945,www.skincareandspainstitute.com/,42.0392,-87.7471,?,?,?,?,?,?,?,?,?,95.0,0.5895,0.0632,0.1053,0.1474,0.6421,?,15457.0,?,?,9991.0,?,?,0.4452,?,Certificate,Certificate,'Private for-profit','Great Lakes',COED,?,?,?,?,?,?,?,?,?,?,?
461591,'Paul Mitchell the School-Honolulu',Honolulu,HI,96816-2433,honolulu.paulmitchell.edu,21.2821,-157.8005,?,?,?,?,?,?,?,?,?,134.0,0.2463,0.0149,0.0,0.3134,0.0522,?,20980.0,?,?,3395.0,?,?,0.3333,?,Certificate,Certificate,'Private for-profit','Far West',COED,?,?,?,?,?,?,?,?,?,?,?
461607,'Elite Cosmetology School','Yucca Valley',CA,92284-2860,elitecosmetologyschool.com,34.1207,-116.4365,?,?,?,?,?,?,?,?,?,90.0,0.7111,0.0111,0.1333,0.0222,0.0889,?,16706.0,?,?,2220.0,?,?,0.5899,?,Certificate,Certificate,'Private for-profit','Far West',COED,?,?,?,?,?,?,?,?,?,?,?
461616,'Academy of Aesthetic Arts',Shawnee,KS,66203-3502,www.academyofaestheticarts.com,39.015,-94.7067,?,?,?,?,?,?,?,?,?,29.0,0.7241,0.1379,0.069,0.0,0.5172,?,16882.0,?,?,3192.0,?,?,0.0645,?,Certificate,Certificate,'Private for-profit','Plains',COED,?,?,?,?,?,?,?,?,?,?,?
461625,'American Technical Institute',Bayamon,PR,00957-0000,www.amtecpr.com/,18.3705,-66.1872,?,?,?,?,?,?,?,?,?,6.0,0.0,0.0,1.0,0.0,0.0,?,6368.0,?,?,4826.0,?,?,1.0,?,Certificate,Certificate,'Private for-profit','Outlying Areas',COED,?,?,?,?,?,?,?,?,?,?,?
461634,'Twin Rivers Adult School','North Highlands',CA,95660-5523,www.tras.edu,38.6516,-121.3892,?,?,?,?,?,?,?,?,?,51.0,0.5686,0.1176,0.0588,0.1373,0.3922,?,27398.0,?,?,4942.0,?,?,0.6278,?,Certificate,Certificate,Public,'Far West',COED,?,?,?,?,?,?,?,?,?,?,?
461643,'Bergin University of Canine Studies','Santa Rosa',CA,94928,www.berginu.edu,38.4287,-122.7336,?,?,?,?,?,?,?,?,?,32.0,0.8438,0.0,0.0313,0.0,0.0,?,?,?,?,3919.0,4000.0,?,0.1739,?,Associate,Graduate,'Private nonprofit','Far West',COED,?,?,?,?,?,?,?,?,?,?,?
461652,'Aveda Institute-Boise',Boise,ID,83704-4406,www.avedaboise.com,43.6364,-116.2743,?,?,?,?,?,?,?,?,?,67.0,0.8059999999999999,0.0299,0.0896,0.0,0.1642,?,18779.0,?,?,5327.0,?,?,0.4368,?,Certificate,Certificate,'Private for-profit','Rocky Mountains',COED,?,?,?,?,?,?,?,?,?,?,?
461661,'Progressive Training Centers','Pompano Beach',FL,33060-9238,www.progressivetc.com,26.2111,-80.1219,?,?,?,?,?,?,?,?,?,6.0,0.0,1.0,0.0,0.0,0.0,?,?,?,?,3336.0,?,?,0.2436,?,Certificate,Certificate,'Private for-profit','Southeast',COED,?,?,?,?,?,?,?,?,?,?,?
461670,'American Health Institute','Port Richey',FL,34654-3743,americanhealth.edu,28.3046,-82.7026,?,?,?,?,?,?,?,?,?,68.0,0.6029,0.1618,0.1912,0.0294,0.0147,?,9853.0,?,?,3467.0,?,?,0.56,?,Certificate,Certificate,'Private for-profit','Southeast',COED,?,?,?,?,?,?,?,?,?,?,?
461689,'Pima Medical Institute-South Denver',Aurora,CO,80012-0000,pmi.edu,39.6552,-104.8697,?,?,?,?,?,?,?,?,?,211.0,0.34600000000000003,0.1422,0.436,0.0142,0.0,?,22817.0,?,?,1726.0,4078.0,?,0.695,?,Certificate,Certificate,'Private for-profit','Rocky Mountains',COED,?,?,?,?,?,?,?,?,?,?,?
461698,'Real Barbers College',Anaheim,CA,92805-2962,www.therealbarbercollege.com,33.8339,-117.9207,?,?,?,?,?,?,?,?,?,116.0,0.1293,0.1034,0.7069,0.0259,0.1207,?,16776.0,?,?,2825.0,?,?,0.7179,?,Certificate,Certificate,'Private for-profit','Far West',COED,?,?,?,?,?,?,?,?,?,?,?
461704,'Capilo School of Hair Design',Augusta,ME,04330-0000,www.capilo.com,44.3176,-69.7771,?,?,?,?,?,?,?,?,?,176.0,0.9773,0.0227,0.0,0.0,0.0,?,16563.0,?,?,4017.0,?,?,0.4868,?,Certificate,Certificate,'Private for-profit','New England',COED,?,?,?,?,?,?,?,?,?,?,?
461713,'Pure Aesthetics',Tucson,AZ,85711-2328,www.pureaesthetics.edu,32.2289,-110.8837,?,?,?,?,?,?,?,?,?,37.0,0.5946,0.027000000000000003,0.2432,0.0,0.4865,?,15719.0,?,?,3940.0,?,?,0.5882,?,Certificate,Certificate,'Private for-profit','Southwest',COED,?,?,?,?,?,?,?,?,?,?,?
461722,'Lindsey Institute of Cosmetology','Bowling Green',KY,42103-8036,www.lindseyinstitute.com,36.9467,-86.4206,?,?,?,?,?,?,?,?,?,71.0,0.8592,0.0986,0.0,0.0,0.0704,?,25821.0,?,?,958.0,?,?,0.4803,?,Certificate,Certificate,'Private for-profit','Southeast',COED,?,?,?,?,?,?,?,?,?,?,?
461731,'The Salon Professional Academy-Iowa City','Iowa City',IA,52240-6083,tspaiowacity.com/,41.643,-91.5033,?,?,?,?,?,?,?,?,?,39.0,0.7949,0.0513,0.0769,0.0,0.0769,?,15263.0,?,?,4976.0,?,?,0.358,?,Certificate,Certificate,'Private for-profit','Plains',COED,?,?,?,?,?,?,?,?,?,?,?
461740,'Buckner Barber School',Dallas,TX,75217-1775,bucknerbarberschool.com/,32.7386,-96.68299999999999,?,?,?,?,?,?,?,?,?,28.0,0.0357,0.4286,0.5,0.0,0.0,?,9586.0,?,?,3364.0,?,?,0.7397,?,Certificate,Certificate,'Private for-profit','Southwest',COED,?,?,?,?,?,?,?,?,?,?,?
461759,'Simmons College of Kentucky',Louisville,KY,40203-3322,www.simmonscollegeky.edu,38.2391,-85.7646,?,?,?,?,?,?,?,?,?,120.0,0.0167,0.9833,0.0,0.0,0.8,?,?,4620.0,4620.0,2034.0,1006.0,?,0.4688,0.0,Certificate,Bachelors,'Private nonprofit','Southeast',COED,?,?,?,'American Baptist',?,?,?,?,?,?,?
461768,'Atelier Esthetique Institute of Esthetics','New York',NY,10016-8804,www.aeinstitute.net/,40.7429,-73.9845,?,?,?,?,?,?,?,?,?,128.0,0.4609,0.2188,0.2031,0.0938,0.4219,?,14984.0,?,?,3962.0,?,?,0.5254,?,Certificate,Certificate,'Private for-profit','Mid East',COED,?,?,?,?,?,?,?,?,?,?,?
461777,'Ashdown College of Health Sciences',Redlands,CA,92373,ashdowncollege.edu,34.0593,-117.2232,?,?,?,?,?,?,?,?,?,41.0,0.4146,0.1463,0.2439,0.0,0.0,26873.0,?,11845.0,11845.0,2027.0,?,?,0.7111,?,Associate,Associate,'Private for-profit','Far West',COED,?,?,?,?,?,?,?,?,?,?,?
461786,'Advanced College of Cosmetology',Waupun,WI,53963-0000,www.accsuccess.com,43.6331,-88.7361,?,?,?,?,?,?,?,?,?,51.0,0.902,0.0,0.098,0.0,0.0,?,10608.0,?,?,1538.0,?,?,0.3385,?,Certificate,Certificate,'Private for-profit','Great Lakes',COED,?,?,?,?,?,?,?,?,?,?,?
461795,'North American University',Houston,TX,77038-0000,www.na.edu,29.936999999999998,-95.47200000000001,?,?,?,?,?,?,?,?,?,350.0,0.12,0.1743,0.1343,0.0343,0.0343,19909.0,?,11700.0,11700.0,6587.0,5083.0,0.575,0.4276,?,Bachelors,Bachelors,'Private nonprofit','Southwest',COED,?,?,?,?,?,?,?,?,?,?,?
461801,'Entourage Institute of Beauty and Esthetics',Lenexa,KS,66215-3803,www.entouragebeauty.com,38.9567,-94.7248,?,?,?,?,?,?,?,?,?,51.0,0.4118,0.3333,0.1569,0.0,0.0,?,15760.0,?,?,6871.0,?,?,0.4691,?,Certificate,Certificate,'Private for-profit','Plains',COED,?,?,?,?,?,?,?,?,?,?,?
461810,'United Beauty College',Denver,CO,80223-2936,ubc-denver.com/,39.6968,-105.0109,?,?,?,?,?,?,?,?,?,59.0,0.0,0.0,0.0339,0.9661,0.3898,?,10568.0,?,?,1772.0,?,?,0.88,?,Certificate,Certificate,'Private for-profit','Rocky Mountains',COED,?,?,?,?,?,?,?,?,?,?,?
461829,'Cinta Aveda Institute','San Francisco',CA,94108-3204,www.cintaaveda.com,37.7909,-122.4041,?,?,?,?,?,?,?,?,?,221.0,0.552,0.0543,0.1448,0.0769,0.0,?,17779.0,?,?,3857.0,?,?,0.5355,?,Certificate,Certificate,'Private for-profit','Far West',COED,?,?,?,?,?,?,?,?,?,?,?
461838,'Long Island Nail & Skin Care Institute',Levittown,NY,11756-1316,www.linailskincare.com,40.7257,-73.4989,?,?,?,?,?,?,?,?,?,139.0,0.6547,0.1223,0.1223,0.0144,0.6331,?,18445.0,?,?,1907.0,?,?,0.2364,?,Certificate,Certificate,'Private for-profit','Mid East',COED,?,?,?,?,?,?,?,?,?,?,?
461847,'Mesivta Keser Torah',Belmar,NJ,07719-2409,?,40.1776,-74.0226,1.0,?,?,?,?,?,?,?,?,33.0,1.0,0.0,0.0,0.0,0.0,25242.0,?,13400.0,13400.0,11113.0,1136.0,?,0.7805,0.0909,?,Non-degree,'Private nonprofit','Mid East',COED,?,?,?,?,?,?,?,?,?,?,?
461856,'Southern California Health Institute','North Hollywood',CA,91601-3154,www.sochi.edu,34.1655,-118.375,?,?,?,?,?,?,?,?,?,272.0,0.2794,0.239,0.3199,0.0662,0.0,?,23641.0,?,?,1065.0,?,?,0.7236,?,Certificate,Certificate,'Private for-profit','Far West',COED,?,?,?,?,?,?,?,?,?,?,?
461865,'Best Care Training Institute','East Orange',NJ,07018-1703,bestcarehealth.com,40.7655,-74.2214,?,?,?,?,?,?,?,?,?,78.0,0.0,0.9872,0.0128,0.0,0.0,?,15147.0,?,?,2578.0,?,?,0.3274,?,Certificate,Certificate,'Private for-profit','Mid East',COED,?,?,?,?,?,?,?,?,?,?,?
461874,'First Class Cosmetology School',Beloit,WI,53511-0000,firstclasscosmetologyschool.com,42.498999999999995,-89.0359,?,?,?,?,?,?,?,?,?,66.0,0.6061,0.2273,0.1515,0.0152,0.0,?,22204.0,?,?,4020.0,?,?,0.9185,?,Certificate,Certificate,'Private for-profit','Great Lakes',COED,?,?,?,?,?,?,?,?,?,?,?
461883,'Millennia Atlantic University',Doral,FL,33178-2369,www.maufl.edu,25.8118,-80.3652,?,?,?,?,?,?,?,?,?,60.0,0.05,0.0333,0.4667,0.0,0.5,?,?,7820.0,7820.0,3252.0,?,?,0.2364,?,Bachelors,Graduate,'Private for-profit','Southeast',COED,?,?,?,?,?,?,?,?,?,?,?
461892,'Abcott Institute',Southfield,MI,48075-5227,www.abcott.edu,42.4454,-83.2103,?,?,?,?,?,?,?,?,?,151.0,0.0132,0.9801,0.0,0.0,0.0993,?,14021.0,?,?,14273.0,?,?,0.8634,?,Certificate,Certificate,'Private for-profit','Great Lakes',COED,?,?,?,?,?,?,?,?,?,?,?
461908,'The Salon Professional Academy-Kenosha',Kenosha,WI,53142-4950,www.kenoshatspa.com/,42.5589,-87.8528,?,?,?,?,?,?,?,?,?,113.0,0.6283,0.0796,0.2124,0.0088,0.354,?,14616.0,?,?,942.0,?,?,0.4312,?,Certificate,Certificate,'Private for-profit','Great Lakes',COED,?,?,?,?,?,?,?,?,?,?,?
461917,'Paul Mitchell the School-Indianapolis',Indianapolis,IN,46227-6252,indianapolis.paulmitchell.edu,39.6392,-86.1292,?,?,?,?,?,?,?,?,?,174.0,0.8793,0.046,0.023,0.0,0.2816,?,18090.0,?,?,2583.0,?,?,0.2491,?,Certificate,Certificate,'Private for-profit','Great Lakes',COED,?,?,?,?,?,?,?,?,?,?,?
461926,'Taylor Andrews Academy-St George','St. George',UT,84790-2139,www.taylorandrew.com,37.1078,-113.5552,?,?,?,?,?,?,?,?,?,120.0,0.875,0.0,0.0333,0.0083,0.3917,?,13481.0,?,?,2001.0,?,?,0.5459,?,Certificate,Certificate,'Private for-profit','Rocky Mountains',COED,?,?,?,?,?,?,?,?,?,?,?
461935,'Seymour Beauty Academy',Seymour,MO,65746-8743,www.SeymourBeautyAcademy.com,37.1471,-92.7695,?,?,?,?,?,?,?,?,?,28.0,1.0,0.0,0.0,0.0,0.0714,?,11714.0,?,?,1276.0,?,?,0.6852,?,Certificate,Certificate,'Private for-profit','Plains',COED,?,?,?,?,?,?,?,?,?,?,?
461944,'Protege Academy','East Lansing',MI,48823-8660,www.protegeacademy.com,42.7712,-84.4837,?,?,?,?,?,?,?,?,?,74.0,0.7162,0.0541,0.1486,0.0,0.0,?,15262.0,?,?,2976.0,?,?,0.6569,?,Certificate,Certificate,'Private for-profit','Great Lakes',COED,?,?,?,?,?,?,?,?,?,?,?
461953,'Colorado Academy of Veterinary Technology','Colorado Springs',CO,80906-4944,www.coloradovettech.com,38.7786,-104.8086,0.8,?,?,?,?,?,?,?,?,86.0,0.8140000000000001,0.0814,0.1047,0.0,0.0116,23319.0,?,15223.0,15223.0,2006.0,?,?,0.4833,?,Associate,Associate,'Private for-profit','Rocky Mountains',COED,?,?,?,?,?,?,?,?,?,?,?
461962,'Northeast Technical Institute',Scarborough,ME,04074-0000,www.ntinow.edu,43.6088,-70.3139,?,?,?,?,?,?,?,?,?,462.0,0.8442,0.013000000000000001,0.0043,0.0043,0.4069,?,26585.0,?,?,3723.0,?,?,0.3787,?,Certificate,Certificate,'Private for-profit','New England',COED,?,?,?,?,?,?,?,?,?,?,?
461971,'Salinas Beauty College Inc',Salinas,CA,93901-2405,salinasbeautycollege.com,36.6637,-121.6574,?,?,?,?,?,?,?,?,?,66.0,0.0455,0.0,0.9394,0.0152,0.4697,?,15658.0,?,?,1674.0,?,?,0.7065,?,Certificate,Certificate,'Private for-profit','Far West',COED,?,?,?,?,?,?,?,?,?,?,?
461980,'Academy for Salon Professionals','Santa Clara',CA,95050-4057,www.academyforsalonpros.com,37.3523,-121.9634,?,?,?,?,?,?,?,?,?,228.0,0.4079,0.0175,0.386,0.1053,0.2588,?,17196.0,?,?,7885.0,?,?,0.6459999999999999,?,Certificate,Certificate,'Private for-profit','Far West',COED,?,?,?,?,?,?,?,?,?,?,?
461999,'Elite School of Cosmetology',Norwalk,OH,44857-2714,www.eliteschoolofcosmetology.com,41.2333,-82.6083,?,?,?,?,?,?,?,?,?,34.0,0.9706,0.0,0.0294,0.0,0.0,?,10348.0,?,?,4951.0,?,?,0.9362,?,Certificate,Certificate,'Private for-profit','Great Lakes',COED,?,?,?,?,?,?,?,?,?,?,?
462008,'Paul Mitchell the School-Las Vegas','Las Vegas',NV,89123-8014,lasvegas.paulmitchell.edu/,36.0164,-115.1186,?,?,?,?,?,?,?,?,?,255.0,0.5529,0.051,0.2235,0.0431,0.2863,?,16215.0,?,?,3244.0,?,?,0.3298,?,Certificate,Certificate,'Private for-profit','Far West',COED,?,?,?,?,?,?,?,?,?,?,?
462017,'The Salon Professional Academy-Kokomo',Kokomo,IN,46901-6248,kokomotspa.com/,40.4765,-86.1075,?,?,?,?,?,?,?,?,?,68.0,0.8529,0.0735,0.0441,0.0,0.0,?,19701.0,?,?,3545.0,?,?,0.6444,?,Certificate,Certificate,'Private for-profit','Great Lakes',COED,?,?,?,?,?,?,?,?,?,?,?
462026,'Hair Academy',Montgomery,AL,36111-2201,www.thehairacademyllc.com,32.3377,-86.2569,?,?,?,?,?,?,?,?,?,13.0,0.0,1.0,0.0,0.0,0.0,?,13072.0,?,?,685.0,?,?,0.9512,?,Certificate,Certificate,'Private for-profit','Southeast',COED,?,?,?,?,?,?,?,?,?,?,?
462035,'Florida Academy','Fort Myers',FL,33966-1155,www.florida-academy.edu,26.6082,-81.8233,?,?,?,?,?,?,?,?,?,65.0,0.5692,0.0462,0.3538,0.0154,0.2,?,16640.0,?,?,17055.0,?,?,0.7842,?,Certificate,Certificate,'Private for-profit','Southeast',COED,?,?,?,?,?,?,?,?,?,?,?
462053,'State Career College',Waukegan,IL,60085-5129,www.statecareercollege.edu,42.3597,-87.8527,?,?,?,?,?,?,?,?,?,86.0,0.0465,0.5698,0.3256,0.0465,0.0,?,21211.0,?,?,1941.0,?,?,0.4271,?,Certificate,Certificate,'Private for-profit','Great Lakes',COED,?,?,?,?,?,?,?,?,?,?,?
462062,'Academy for Salon Professionals','Canoga Park',CA,91304-2305,www.academyla.com/,34.2222,-118.60600000000001,?,?,?,?,?,?,?,?,?,83.0,0.5301,0.0723,0.3253,0.0361,0.3855,?,17836.0,?,?,3236.0,?,?,0.6056,?,Certificate,Certificate,'Private for-profit','Far West',COED,?,?,?,?,?,?,?,?,?,?,?
462071,'Paul Mitchell The School-Spokane','Spokane Valley',WA,99037-5041,spokane.paulmitchell.edu,47.6571,-117.1997,?,?,?,?,?,?,?,?,?,239.0,0.8243,0.0209,0.0544,0.0084,0.2887,?,15252.0,?,?,2120.0,?,?,0.3744,?,Certificate,Certificate,'Private for-profit','Far West',COED,?,?,?,?,?,?,?,?,?,?,?
462239,'Lincoln College of New England-Hartford',Hartford,CT,06105-3630,www.lincolncollegene.edu,41.7669,-72.6939,?,?,?,?,?,?,?,?,?,0.0,0.0,0.0,0.0,0.0,?,?,?,?,?,38109.0,?,?,0.8043,?,?,Non-degree,'Private for-profit','New England',COED,?,?,?,?,?,?,?,28500.0,25800.0,34100.0,30300.0
462266,'Lincoln College of Technology-Cleveland',Cleveland,OH,44114-3266,www.lincolnedu.com/campus/cleveland-oh,41.5041,-81.6848,?,?,?,?,?,?,?,?,?,67.0,0.0448,0.8209,0.0299,0.0149,0.0,24722.0,?,?,?,6633.0,3758.0,?,0.9470000000000001,?,Certificate,Associate,'Private for-profit','Great Lakes',COED,?,?,?,?,?,?,?,17900.0,16300.0,19000.0,16100.0
462309,'J Renee Career Facilitation',Elgin,IL,60123,www.JRenee.edu,42.0705,-88.2888,?,?,?,?,?,?,?,?,?,110.0,0.3091,0.3545,0.2182,0.1091,0.1818,?,33267.0,?,?,3090.0,?,?,0.3429,?,Certificate,Certificate,'Private for-profit','Great Lakes',COED,?,?,?,?,?,?,?,?,?,?,?
462318,'National Personal Training Institute of Colorado',Lakewood,CO,80401-3304,www.personaltraininginstitute.edu,39.7416,-105.1537,?,?,?,?,?,?,?,?,?,115.0,0.6348,0.087,0.1652,0.0,0.0,?,19438.0,?,?,2460.0,?,?,0.3281,?,Certificate,Certificate,'Private for-profit','Rocky Mountains',COED,?,?,?,?,?,?,?,?,?,?,?
462327,'National Personal Training Institute of Colorado','Colorado Springs',CO,80918-5925,www.personaltraininginstitute.edu,38.8945,-104.7544,?,?,?,?,?,?,?,?,?,78.0,0.7436,0.0769,0.1026,0.0256,0.0,?,18677.0,?,?,3155.0,?,?,0.2386,?,Certificate,Certificate,'Private for-profit','Rocky Mountains',COED,?,?,?,?,?,?,?,?,?,?,?
462336,'International College of Beauty Arts & Sciences','Los Angeles',CA,90039-1012,www.icbas.edu/,34.1472,-118.2726,?,?,?,?,?,?,?,?,?,35.0,0.9143,0.0,0.0286,0.0286,0.7429,?,18844.0,?,?,868.0,?,?,0.7391,?,Certificate,Certificate,'Private for-profit','Far West',COED,?,?,?,?,?,?,?,?,?,?,?
462345,'The Salon Professional Academy-Shorewood',Shorewood,IL,60404-8789,www.thesalonprofessionalacademy.com/shorewood/,41.5406,-88.2007,?,?,?,?,?,?,?,?,?,162.0,0.7099,0.0494,0.2346,0.0,0.1543,?,15656.0,?,?,3028.0,?,?,0.5401,?,Certificate,Certificate,'Private for-profit','Great Lakes',COED,?,?,?,?,?,?,?,?,?,?,?
462354,'John Paul the Great Catholic University',Escondido,CA,92025,www.jpcatholic.com/,32.8996,-117.1077,0.8815,550.0,500.0,?,24.0,26.0,23.0,?,1069.0,140.0,0.5714,0.0071,0.2,0.0786,0.0786,40896.0,?,24900.0,24900.0,13305.0,6738.0,0.5238,0.2826,0.5152,Bachelors,Graduate,'Private nonprofit','Far West',COED,?,?,?,'Roman Catholic',?,?,?,?,?,?,?
462363,'ITT Technical Institute-Durham',Durham,NC,27707-2554,www.itt-tech.edu,35.9642,-78.9601,0.9153,?,?,?,?,?,?,?,?,168.0,0.1548,0.7679,0.006,0.006,0.3393,27753.0,?,18048.0,18048.0,2428.0,?,0.0,0.8099,?,Associate,Associate,'Private for-profit','Southeast',COED,?,?,?,?,?,?,?,33700.0,30300.0,42300.0,38400.0
462372,'ITT Technical Institute-Hanover',Hanover,MD,21076-1577,www.itt-tech.edu,39.1707,-76.7269,0.8446,?,?,?,?,?,?,?,?,313.0,0.3195,0.5335,0.0767,0.0351,0.1565,26226.0,?,18048.0,18048.0,1608.0,4284.0,0.2895,0.6963,?,?,Non-degree,'Private for-profit','Mid East',COED,?,?,?,?,?,?,?,33700.0,30300.0,42300.0,38400.0
462390,'University of Phoenix-Jackson Campus',Flowood,MS,39232-8205,www.phoenix.edu,32.3401,-90.0777,?,?,?,?,?,?,?,?,?,66.0,0.0606,0.7121,0.0,0.0152,0.0,22994.0,?,10240.0,10240.0,3355.0,1259.0,?,0.8409,?,Bachelors,Bachelors,'Private for-profit','Southeast',COED,?,?,?,?,?,?,?,44300.0,38200.0,60500.0,53400.0
465812,'Independence University','Salt Lake City',UT,84107,www.independence.edu,40.6843,-111.8714,?,?,?,?,?,?,?,?,?,1215.0,0.5959,0.2173,0.0872,0.0156,0.0,22662.0,?,15728.0,15728.0,2467.0,1176.0,0.5232,0.4273,0.4412,Associate,Graduate,'Private nonprofit','Rocky Mountains',COED,?,?,?,?,?,?,?,28300.0,24000.0,36000.0,31700.0
466152,'National American University-Tulsa',Tulsa,OK,74133-8945,www.national.edu/locations/oklahoma/tulsa,36.0469,-95.9043,?,?,?,?,?,?,?,?,?,251.0,0.4542,0.3108,0.0199,0.012,0.9801,?,?,?,?,463.0,3350.0,0.2,0.8488,?,Bachelors,Bachelors,'Private for-profit','Southwest',COED,?,?,?,?,?,?,?,32600.0,28200.0,43000.0,37800.0
466161,'National American University-Centennial',Centennial,CO,80122-3157,www.national.edu/locations/colorado/centennial,39.5672,-104.9606,?,?,?,?,?,?,?,?,?,139.0,0.5827,0.223,0.0504,0.0,0.9424,24096.0,?,?,?,41.0,?,?,0.7557,?,Certificate,Bachelors,'Private for-profit','Rocky Mountains',COED,?,?,?,?,?,?,?,32600.0,28200.0,43000.0,37800.0
466170,'National American University-Lee\'s Summit','Lee\'s Summit',MO,64081-1425,www.national.edu/locations/missouri/lees-summit,38.9188,-94.4038,?,?,?,?,?,?,?,?,?,360.0,0.5861,0.3083,0.0111,0.0,0.9806,23880.0,?,?,?,118.0,?,0.0,0.8274,?,Associate,Bachelors,'Private for-profit','Plains',COED,?,?,?,?,?,?,?,32600.0,28200.0,43000.0,37800.0
